Entry Time,Exit Time,Type,Entry Price,Exit Price,Size,P&L,Risk %,Profit Factor,Margin Used
2025-04-25T13:53:00Z,2025-04-25T14:12:00Z,Long,0.18,0.18,339.147731,0.79,1.00%,1.2910,6.11
2025-04-25T14:22:00Z,2025-04-25T14:48:00Z,Long,0.18,0.19,248.332298,0.79,1.00%,1.7576,4.52
2025-04-25T15:04:00Z,2025-04-25T15:36:00Z,Long,0.18,0.18,3201.788809,-1.17,1.00%,0.0000,58.73
2025-04-26T00:56:00Z,2025-04-26T01:37:00Z,Long,0.19,0.19,247.522904,0.79,1.00%,1.7243,4.59
2025-04-26T04:10:00Z,2025-04-26T04:30:00Z,Short,0.19,0.19,373.159968,0.80,1.00%,1.1399,6.99
2025-04-26T09:59:00Z,2025-04-26T13:02:00Z,Long,0.18,0.18,1231.911402,0.80,1.00%,0.3555,22.40
2025-04-27T01:39:00Z,2025-04-27T05:25:00Z,Short,0.18,0.18,350.697888,0.81,1.00%,1.2865,6.28
2025-04-27T12:52:00Z,2025-04-27T16:35:00Z,Long,0.18,0.18,3931.657084,-2.39,2.00%,0.0000,70.12
2025-04-27T17:13:00Z,2025-04-28T01:33:00Z,Short,0.18,0.18,343.522617,1.59,2.00%,1.2911,6.17
2025-04-28T10:32:00Z,2025-04-28T10:41:00Z,Long,0.18,0.18,374.360694,0.81,1.00%,1.1974,6.75
2025-04-28T13:43:00Z,2025-04-28T14:00:00Z,Short,0.18,0.18,373.043890,0.81,1.00%,1.2165,6.69
2025-04-28T14:07:00Z,2025-04-28T15:23:00Z,Short,0.18,0.18,337.506234,0.82,1.00%,1.3641,6.00
2025-04-29T01:25:00Z,2025-04-29T02:22:00Z,Long,0.18,0.18,3190.565736,-1.21,1.00%,0.0000,56.78
2025-04-29T16:40:00Z,2025-04-29T17:11:00Z,Long,0.18,0.18,3404.151795,-1.20,1.00%,0.0000,60.63
2025-04-29T17:50:00Z,2025-04-29T21:11:00Z,Short,0.18,0.18,249.207388,0.81,1.00%,1.8094,4.47
2025-04-30T13:48:00Z,2025-04-30T19:23:00Z,Short,0.17,0.17,941.905675,0.82,1.00%,0.5078,16.19
2025-05-01T10:49:00Z,2025-05-01T14:54:00Z,Long,0.18,0.18,319.925504,0.82,1.00%,1.4366,5.70
2025-05-02T00:37:00Z,2025-05-02T02:36:00Z,Long,0.18,0.18,323.516539,0.82,1.00%,1.4068,5.86
2025-05-02T12:37:00Z,2025-05-02T16:03:00Z,Long,0.18,0.18,364.039205,0.83,1.00%,1.2592,6.59
